frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
468,15607.1,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,766,868,,,,,,
469,15642.9,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,765,868,,,,,,
470,15675.1,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,766,868,,,,,,
471,15709.5,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
472,15742.7,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
473,15775.0,15,14,885,,,,,,,,,,,,,,,,14,772,220,,,,,,,15,765,869,,,,,,
474,15807.2,15,13,884,,,,,,,,,,,,,,,,14,773,221,,,,,,,14,765,868,,,,,,
475,15848.4,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,766,868,,,,,,
476,15875.1,15,13,884,,,,,,,,,,,,,,,,14,772,219,,,,,,,15,765,868,,,,,,
477,15907.5,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
478,15942.8,15,14,885,,,,,,,,,,,,,,,,14,772,220,,,,,,,15,766,868,,,,,,
479,15975.9,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,765,868,,,,,,
480,16007.2,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
481,16042.6,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
482,16075.3,16,13,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
483,16107.7,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
484,16143.0,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,869,,,,,,
485,16174.9,16,13,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
486,16206.9,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,766,868,,,,,,
487,16242.8,15,13,884,,,,,,,,,,,,,,,,14,773,219,,,,,,,14,766,868,,,,,,
488,16275.9,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,15,766,868,,,,,,
489,16307.5,15,14,884,,,,,,,,,,,,,,,,14,773,219,,,,,,,14,765,867,,,,,,
490,16343.4,15,13,884,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,765,868,,,,,,
491,16374.7,15,14,885,,,,,,,,,,,,,,,,14,773,220,,,,,,,14,766,868,,,,,,
492,16407.4,15,14,885,,,,,,,,,,,,,,,,14,774,221,,,,,,,14,766,868,,,,,,
493,16442.7,15,14,885,,,,,,,,,,,,,,,,15,774,221,,,,,,,14,766,868,,,,,,
494,16475.0,15,13,884,,,,,,,,,,,,,,,,14,774,221,,,,,,,15,766,868,,,,,,
495,16507.0,15,14,885,,,,,,,,,,,,,,,,14,774,221,,,,,,,14,766,868,,,,,,
496,16543.0,15,13,883,,,,,,,,,,,,,,,,14,774,220,,,,,,,14,766,868,,,,,,
497,16575.4,15,13,884,,,,,,,,,,,,,,,,14,774,220,,,,,,,15,765,867,,,,,,
498,16607.6,15,13,883,,,,,,,,,,,,,,,,14,774,220,,,,,,,15,766,867,,,,,,
499,16643.0,15,13,883,,,,,,,,,,,,,,,,14,774,220,,,,,,,14,766,867,,,,,,
500,16674.8,15,13,884,,,,,,,,,,,,,,,,14,775,221,,,,,,,14,766,868,,,,,,
501,16707.0,15,14,885,,,,,,,,,,,,,,,,14,774,222,,,,,,,15,766,868,,,,,,
502,16742.6,15,13,884,,,,,,,,,,,,,,,,14,776,224,,,,,,,14,766,868,,,,,,
503,16775.3,16,13,885,,,,,,,,,,,,,,,,14,781,229,,,,,,,14,765,868,,,,,,
504,16808.1,15,13,884,,,,,,,,,,,,,,,,13,790,241,,,,,,,14,765,868,,,,,,
505,16842.9,15,12,884,,,,,,,,,,,,,,,,14,796,248,,,,,,,14,765,867,,,,,,
