frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
68,2274.3,15,65,880,,,,,,,13,972,499,,,,,,,15,1029,567,,,,,,,,,,,,,,,,14,815,864,,,,,,
69,2306.4,15,65,881,,,,,,,13,972,498,,,,,,,15,1028,566,,,,,,,,,,,,,,,,14,815,864,,,,,,
70,2342.3,15,65,880,,,,,,,13,972,497,,,,,,,15,1028,565,,,,,,,,,,,,,,,,15,815,864,,,,,,
71,2374.5,15,65,880,,,,,,,13,972,497,,,,,,,15,1027,565,,,,,,,,,,,,,,,,15,815,864,,,,,,
72,2406.5,15,65,880,,,,,,,13,972,496,,,,,,,15,1027,564,,,,,,,,,,,,,,,,15,815,864,,,,,,
73,2442.0,15,65,880,,,,,,,13,971,495,,,,,,,15,1027,563,,,,,,,,,,,,,,,,15,815,864,,,,,,
74,2474.3,15,65,880,,,,,,,13,971,494,,,,,,,15,1026,562,,,,,,,,,,,,,,,,14,815,864,,,,,,
75,2506.5,15,65,881,,,,,,,13,970,493,,,,,,,14,1026,560,,,,,,,,,,,,,,,,15,815,865,,,,,,
76,2542.1,15,65,881,,,,,,,13,969,491,,,,,,,15,1025,557,,,,,,,,,,,,,,,,15,815,865,,,,,,
77,2574.4,15,65,881,,,,,,,13,968,489,,,,,,,15,1025,556,,,,,,,,,,,,,,,,14,815,865,,,,,,
78,2606.4,15,65,880,,,,,,,13,967,487,,,,,,,15,1024,555,,,,,,,,,,,,,,,,14,815,864,,,,,,
79,2641.8,15,65,880,,,,,,,13,967,485,,,,,,,15,1023,552,,,,,,,,,,,,,,,,15,815,864,,,,,,
80,2674.5,15,65,880,,,,,,,13,966,483,,,,,,,15,1022,549,,,,,,,,,,,,,,,,15,815,864,,,,,,
81,2706.6,15,65,880,,,,,,,13,965,482,,,,,,,15,1021,547,,,,,,,,,,,,,,,,15,815,864,,,,,,
82,2742.2,15,65,880,,,,,,,13,964,480,,,,,,,14,1021,545,,,,,,,,,,,,,,,,15,815,864,,,,,,
83,2774.2,15,65,880,,,,,,,13,963,478,,,,,,,15,1020,544,,,,,,,,,,,,,,,,14,815,864,,,,,,
84,2806.3,15,65,881,,,,,,,13,963,477,,,,,,,14,1019,543,,,,,,,,,,,,,,,,15,815,865,,,,,,
85,2842.1,15,65,881,,,,,,,13,962,476,,,,,,,14,1019,541,,,,,,,,,,,,,,,,15,814,865,,,,,,
86,2874.2,15,65,880,,,,,,,13,962,475,,,,,,,14,1018,540,,,,,,,,,,,,,,,,15,815,865,,,,,,
87,2906.7,15,65,880,,,,,,,13,961,474,,,,,,,14,1018,538,,,,,,,,,,,,,,,,15,815,864,,,,,,
88,2941.9,15,65,880,,,,,,,13,960,472,,,,,,,15,1018,538,,,,,,,,,,,,,,,,15,815,864,,,,,,
