frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
240,8009.4,15,65,881,,,,,,,13,819,235,,,,,,,14,872,283,,,,,,,15,813,866,,,,,,
241,8043.5,15,65,881,,,,,,,13,817,233,,,,,,,14,870,280,,,,,,,14,814,866,,,,,,
242,8074.6,15,65,881,,,,,,,13,815,231,,,,,,,14,869,278,,,,,,,14,813,866,,,,,,
243,8106.7,15,65,881,,,,,,,13,814,229,,,,,,,14,868,276,,,,,,,15,814,866,,,,,,
244,8138.4,15,65,881,,,,,,,13,811,229,,,,,,,14,865,274,,,,,,,14,814,866,,,,,,
245,8174.3,15,65,881,,,,,,,13,805,230,,,,,,,14,864,272,,,,,,,14,814,866,,,,,,
246,8206.5,15,65,881,,,,,,,13,797,234,,,,,,,14,863,270,,,,,,,15,813,866,,,,,,
247,8239.3,15,65,881,,,,,,,13,787,240,,,,,,,14,862,269,,,,,,,14,814,866,,,,,,
248,8274.2,15,65,881,,,,,,,13,773,246,,,,,,,14,860,267,,,,,,,14,814,866,,,,,,
249,8306.6,15,66,881,,,,,,,13,758,257,,,,,,,14,858,265,,,,,,,15,813,866,,,,,,
250,8339.4,15,66,881,,,,,,,13,740,269,,,,,,,14,858,265,,,,,,,14,813,866,,,,,,
251,8374.7,15,65,881,,,,,,,13,721,283,,,,,,,14,857,263,,,,,,,15,814,866,,,,,,
252,8409.0,15,66,881,,,,,,,13,699,298,,,,,,,14,857,263,,,,,,,15,814,866,,,,,,
253,8438.7,15,65,881,,,,,,,13,676,315,,,,,,,14,856,262,,,,,,,15,814,866,,,,,,
254,8474.5,15,65,881,,,,,,,13,650,335,,,,,,,14,855,261,,,,,,,14,814,866,,,,,,
255,8506.1,15,66,881,,,,,,,13,622,357,,,,,,,14,855,262,,,,,,,15,813,866,,,,,,
256,8539.4,15,65,881,,,,,,,13,593,380,,,,,,,14,856,262,,,,,,,14,814,866,,,,,,
257,8574.6,15,66,881,,,,,,,13,562,404,,,,,,,14,856,263,,,,,,,15,813,866,,,,,,
258,8606.3,15,65,881,,,,,,,13,529,431,,,,,,,14,856,262,,,,,,,14,814,866,,,,,,
259,8638.8,15,66,881,,,,,,,12,493,458,,,,,,,14,856,262,,,,,,,14,814,866,,,,,,
260,8674.1,15,66,881,,,,,,,13,455,487,,,,,,,14,856,262,,,,,,,15,814,866,,,,,,
261,8707.8,15,66,881,,,,,,,12,415,519,,,,,,,14,856,262,,,,,,,15,814,866,,,,,,
262,8739.4,15,65,881,,,,,,,12,373,552,,,,,,,14,856,262,,,,,,,14,813,866,,,,,,
263,8774.1,15,66,881,,,,,,,12,328,587,,,,,,,14,856,262,,,,,,,14,813,866,,,,,,
264,8807.5,15,66,881,,,,,,,12,281,624,,,,,,,14,856,262,,,,,,,15,813,866,,,,,,
265,8843.6,15,65,881,,,,,,,12,230,663,,,,,,,14,856,262,,,,,,,14,814,866,,,,,,
266,8874.3,15,65,881,,,,,,,12,177,704,,,,,,,14,856,263,,,,,,,14,814,866,,,,,,
267,8906.3,15,65,881,,,,,,,12,122,747,,,,,,,14,856,262,,,,,,,14,814,866,,,,,,
268,8938.5,15,65,881,,,,,,,13,68,782,,,,,,,14,856,262,,,,,,,14,814,866,,,,,,
269,8974.1,16,65,881,,,,,,,13,28,787,,,,,,,14,855,262,,,,,,,14,813,866,,,,,,
270,9006.4,16,65,881,,,,,,,,,,,,,,,,14,855,261,,,,,,,14,813,866,,,,,,
271,9038.6,15,65,881,,,,,,,,,,,,,,,,13,855,260,,,,,,,14,813,866,,,,,,
272,9079.0,15,66,881,,,,,,,,,,,,,,,,14,855,261,,,,,,,15,813,866,,,,,,
273,9107.4,15,65,881,,,,,,,,,,,,,,,,14,855,262,,,,,,,14,813,866,,,,,,
274,9138.5,15,65,881,,,,,,,,,,,,,,,,14,855,262,,,,,,,14,813,866,,,,,,
275,9174.2,15,65,880,,,,,,,,,,,,,,,,13,855,261,,,,,,,14,813,866,,,,,,
276,9206.7,15,65,881,,,,,,,,,,,,,,,,14,855,262,,,,,,,14,813,866,,,,,,
277,9245.1,15,65,881,,,,,,,,,,,,,,,,14,856,262,,,,,,,14,813,866,,,,,,
278,9280.9,15,65,880,,,,,,,,,,,,,,,,14,857,264,,,,,,,14,813,865,,,,,,
279,9306.3,15,65,880,,,,,,,,,,,,,,,,13,860,267,,,,,,,14,813,865,,,,,,
280,9338.7,15,65,880,,,,,,,,,,,,,,,,14,864,272,,,,,,,14,813,865,,,,,,
281,9379.5,15,65,880,,,,,,,,,,,,,,,,13,870,281,,,,,,,14,813,865,,,,,,
282,9408.5,15,65,880,,,,,,,,,,,,,,,,13,878,291,,,,,,,14,813,865,,,,,,
283,9439.2,15,64,880,,,,,,,,,,,,,,,,14,888,305,,,,,,,14,813,866,,,,,,
284,9474.1,15,65,880,,,,,,,,,,,,,,,,14,899,322,,,,,,,14,813,866,,,,,,
285,9506.5,15,65,880,,,,,,,,,,,,,,,,14,913,342,,,,,,,14,813,865,,,,,,
286,9538.6,15,65,880,,,,,,,,,,,,,,,,14,928,365,,,,,,,14,813,865,,,,,,
287,9574.4,15,65,880,,,,,,,,,,,,,,,,14,943,390,,,,,,,14,813,866,,,,,,
288,9606.4,15,65,880,,,,,,,,,,,,,,,,14,959,416,,,,,,,14,813,866,,,,,,
289,9638.3,15,65,880,,,,,,,,,,,,,,,,14,972,443,,,,,,,14,813,865,,,,,,
290,9674.3,15,65,880,,,,,,,,,,,,,,,,13,985,469,,,,,,,14,813,866,,,,,,
291,9706.2,15,65,880,,,,,,,,,,,,,,,,14,997,495,,,,,,,14,813,866,,,,,,
292,9738.3,15,65,880,,,,,,,,,,,,,,,,14,1007,519,,,,,,,14,813,866,,,,,,
293,9774.2,15,65,880,,,,,,,,,,,,,,,,14,1017,542,,,,,,,15,813,866,,,,,,
294,9806.5,15,65,880,,,,,,,,,,,,,,,,14,1025,565,,,,,,,15,813,866,,,,,,
295,9838.6,15,64,880,,,,,,,,,,,,,,,,14,1032,587,,,,,,,14,813,866,,,,,,
296,9874.3,15,65,880,,,,,,,,,,,,,,,,14,1039,610,,,,,,,14,813,865,,,,,,
297,9906.8,15,65,880,,,,,,,,,,,,,,,,15,1047,634,,,,,,,14,813,865,,,,,,
298,9938.9,15,65,880,,,,,,,,,,,,,,,,15,1053,658,,,,,,,14,813,866,,,,,,
299,9974.4,15,65,880,,,,,,,,,,,,,,,,15,1059,681,,,,,,,14,813,865,,,,,,
300,10006.1,15,65,880,,,,,,,,,,,,,,,,15,1063,704,,,,,,,14,813,865,,,,,,
301,10038.5,15,65,880,,,,,,,,,,,,,,,,15,1068,725,,,,,,,14,813,866,,,,,,
302,10074.3,15,65,880,,,,,,,,,,,,,,,,15,1070,742,,,,,,,15,813,866,,,,,,
303,10106.5,15,65,880,,,,,,,,,,,,,,,,15,1073,756,,,,,,,14,813,865,,,,,,
304,10138.2,15,65,880,,,,,,,,,,,,,,,,15,1074,768,,,,,,,14,813,865,,,,,,
305,10174.2,15,65,880,,,,,,,,,,,,,,,,15,1075,778,,,,,,,14,813,865,,,,,,
306,10206.5,15,65,880,,,,,,,,,,,,,,,,15,1076,787,,,,,,,14,813,865,,,,,,
307,10247.6,15,65,880,,,,,,,,,,,,,,,,15,1077,794,,,,,,,14,813,865,,,,,,
308,10274.3,14,65,880,,,,,,,,,,,,,,,,15,1078,802,,,,,,,14,813,865,,,,,,
309,10306.4,15,65,880,,,,,,,,,,,,,,,,15,1079,809,,,,,,,14,813,866,,,,,,
310,10338.5,14,65,880,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,866,,,,,,
311,10374.2,14,65,880,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,866,,,,,,
312,10407.1,15,65,880,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,866,,,,,,
313,10438.2,9,73,880,,,,,,,,,,,,,,,,15,1079,812,,,,,,,14,813,865,,,,,,
314,10474.0,,,,,,,,,,,,,,,,,,,15,1079,811,,,,,,,14,813,865,,,,,,
315,10509.9,,,,,,,,,,,,,,,,,,,15,1079,813,,,,,,,14,813,866,,,,,,
