frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
60,2004.1,15,52,879,,,,,,,,,,,,,,,,15,984,484,,,,,,,,,,,,,,,,15,800,867,,,,,,
61,2041.7,15,51,879,,,,,,,,,,,,,,,,15,986,488,,,,,,,,,,,,,,,,15,801,867,,,,,,
62,2071.9,15,51,879,,,,,,,,,,,,,,,,15,988,492,,,,,,,,,,,,,,,,15,801,867,,,,,,
63,2104.0,15,51,880,,,,,,,,,,,,,,,,14,989,496,,,,,,,,,,,,,,,,15,801,867,,,,,,
64,2140.1,15,51,879,,,,,,,,,,,,,,,,14,991,499,,,,,,,,,,,,,,,,15,801,867,,,,,,
65,2173.7,15,52,880,,,,,,,,,,,,,,,,14,993,505,,,,,,,,,,,,,,,,15,801,867,,,,,,
66,2204.8,15,52,880,,,,,,,,,,,,,,,,14,996,510,,,,,,,,,,,,,,,,15,801,867,,,,,,
67,2240.1,15,51,879,,,,,,,,,,,,,,,,15,998,515,,,,,,,11,1092,398,,,,,,,15,801,867,,,,,,
68,2272.1,15,52,879,,,,,,,,,,,,,,,,15,1000,521,,,,,,,17,1086,376,,,,,,,15,802,866,,,,,,
69,2305.7,15,52,879,,,,,,,,,,,,,,,,15,1003,526,,,,,,,11,1072,367,,,,,,,15,802,867,,,,,,
70,2340.1,15,52,879,,,,,,,,,,,,,,,,15,1005,531,,,,,,,12,1050,365,,,,,,,15,802,866,,,,,,
71,2373.5,15,52,879,,,,,,,,,,,,,,,,15,1007,536,,,,,,,24,1077,344,,,,,,,15,801,867,,,,,,
72,2404.5,15,52,879,,,,,,,,,,,,,,,,15,1008,541,,,,,,,36,1066,356,,,,,,,15,802,867,,,,,,
73,2440.0,15,52,879,,,,,,,,,,,,,,,,15,1009,543,,,,,,,48,1055,368,,,,,,,15,802,867,,,,,,
74,2472.0,15,52,879,,,,,,,,,,,,,,,,15,1011,544,,,,,,,9,1092,394,,,,,,,15,802,867,,,,,,
75,2504.3,15,52,879,,,,,,,,,,,,,,,,15,1011,547,,,,,,,16,1084,404,,,,,,,15,802,867,,,,,,
76,2540.2,15,52,879,,,,,,,,,,,,,,,,15,1012,550,,,,,,,38,986,427,,,,,,,15,802,867,,,,,,
77,2572.3,15,52,879,,,,,,,,,,,,,,,,15,1013,552,,,,,,,52,1042,419,,,,,,,15,802,866,,,,,,
78,2604.1,15,52,879,,,,,,,,,,,,,,,,15,1014,555,,,,,,,18,968,437,,,,,,,15,802,867,,,,,,
79,2639.8,15,52,879,,,,,,,,,,,,,,,,15,1015,558,,,,,,,17,948,463,,,,,,,15,802,867,,,,,,
80,2672.4,15,52,879,,,,,,,,,,,,,,,,15,1016,561,,,,,,,36,958,454,,,,,,,15,801,867,,,,,,
81,2704.0,15,52,879,,,,,,,,,,,,,,,,15,1017,562,,,,,,,16,938,482,,,,,,,15,802,867,,,,,,
82,2739.9,15,52,879,,,,,,,,,,,,,,,,15,1017,564,,,,,,,46,1053,410,,,,,,,15,802,867,,,,,,
83,2771.9,15,52,879,,,,,,,,,,,,,,,,15,1018,566,,,,,,,40,998,449,,,,,,,15,802,867,,,,,,
84,2804.0,15,52,879,,,,,,,,,,,,,,,,15,1020,569,,,,,,,28,1073,412,,,,,,,15,802,867,,,,,,
85,2840.1,15,52,879,,,,,,,,,,,,,,,,15,1021,572,,,,,,,50,1060,439,,,,,,,15,802,867,,,,,,
86,2873.4,15,52,879,,,,,,,,,,,,,,,,15,1022,574,,,,,,,37,1066,432,,,,,,,15,802,867,,,,,,
